frame_path,video_name,label,split,frame_index,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle,left_body_line,right_body_line,torso_angle,left_knee_bend,right_knee_bend,head_drop,left_shoulder_shrug,right_shoulder_shrug,left_shoulder_angle,right_shoulder_angle,form_label
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0010.jpg,v_BodyWeightSquats_g08_c01,squats,train,10,0.537782,0.378357,0.440493,0.380759,0.579904,0.47899,0.459064,0.507044,0.640121,0.569147,0.492974,0.62678,0.501205,0.59176,0.441977,0.588297,0.51013,0.747755,0.436269,0.762155,0.517292,0.903469,0.421372,0.914899,0.509286,0.292363,0.503191,0.282878,0.47578,0.282556,179.3568254189467,176.30969761883887,168.9730339680035,172.5530057248865,166.99949493172332,177.7094921256955,167.31968692664893,175.98024343145485,170.27392886979453,-0.007162000000000002,0.014896999999999994,-0.08599400000000001,-0.09547899999999998,-0.09820300000000004,32.43869978814159,7.956210836301933,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0011.jpg,v_BodyWeightSquats_g08_c01,squats,train,11,0.533794,0.374385,0.43924,0.377569,0.598395,0.44771,0.47934,0.480912,0.668833,0.511584,0.538471,0.574373,0.498858,0.597544,0.436585,0.595756,0.519257,0.7594,0.437874,0.775507,0.527128,0.89718,0.422172,0.905064,0.510494,0.289824,0.502942,0.282003,0.475768,0.282021,176.08601156478804,172.67853886831196,173.582347829961,168.8866601891706,163.9191775093678,178.89121517773674,165.71263787107725,178.02900660232075,171.10228558676584,-0.007871000000000072,0.015701999999999994,-0.084561,-0.09238200000000002,-0.09554799999999997,50.278362272381706,21.904884235117528,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0012.jpg,v_BodyWeightSquats_g08_c01,squats,train,12,0.537256,0.375534,0.441533,0.375561,0.604345,0.429375,0.491536,0.458691,0.679371,0.476113,0.562792,0.524116,0.495558,0.608486,0.433341,0.601431,0.524391,0.777148,0.438437,0.781238,0.530552,0.903519,0.427808,0.901242,0.511102,0.294564,0.506847,0.286134,0.476883,0.284737,173.0899130549491,173.31476469209963,173.17239529512037,163.58401999480333,160.15057623801886,176.2992382381737,163.08732803935098,178.97966638043607,169.8514955726112,-0.006160999999999972,0.010629,-0.08096999999999999,-0.08939999999999998,-0.09082399999999996,61.40026238532818,33.10423317001877,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0013.jpg,v_BodyWeightSquats_g08_c01,squats,train,13,0.536123,0.383376,0.44466,0.387859,0.607991,0.420071,0.501801,0.460697,0.68092,0.444697,0.576189,0.497605,0.494701,0.617352,0.430139,0.615301,0.52899,0.776231,0.439412,0.784832,0.534572,0.875135,0.426911,0.88325,0.515421,0.31016,0.506306,0.298114,0.480251,0.298447,171.0513510536668,169.63005804893484,171.60935259734657,154.50237973155959,157.78192345123406,173.2159508741738,161.16841673657245,177.03694932676518,169.96051130819657,-0.005582000000000087,0.01250100000000004,-0.073216,-0.085262,-0.08941199999999999,72.99101152846552,41.76709667605752,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0014.jpg,v_BodyWeightSquats_g08_c01,squats,train,14,0.533424,0.403916,0.451736,0.402762,0.602847,0.428135,0.526073,0.444258,0.676347,0.427016,0.615017,0.444169,0.487127,0.6315,0.424429,0.632768,0.537389,0.780859,0.446216,0.802688,0.526008,0.867385,0.44039,0.852604,0.515499,0.333418,0.517019,0.324195,0.484245,0.321106,153.90764538962327,166.035963395034,159.8955743911712,150.77163957140536,149.90228418789437,165.92275789941098,159.14137912632015,169.07668453509152,168.50120548440557,0.011380999999999974,0.005825999999999998,-0.070498,-0.07972099999999999,-0.081656,82.26677343099846,67.59975252549324,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0015.jpg,v_BodyWeightSquats_g08_c01,squats,train,15,0.540309,0.427633,0.456361,0.423003,0.609932,0.437772,0.516854,0.450265,0.684515,0.426518,0.601484,0.441355,0.4843,0.641351,0.422487,0.644659,0.546535,0.78142,0.44884,0.809157,0.53436,0.854964,0.444428,0.844766,0.52207,0.359291,0.522324,0.346827,0.488681,0.346683,146.64364441057742,163.83505347725605,163.13330717122722,149.73040137898616,141.35836729002338,162.2095073034396,152.12554390321407,165.05382330810437,165.31466767589575,0.012175000000000047,0.004412000000000027,-0.06834199999999996,-0.08080599999999999,-0.07632,96.39965127739589,74.42950162032928,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0016.jpg,v_BodyWeightSquats_g08_c01,squats,train,16,0.541992,0.461179,0.459067,0.446007,0.628453,0.464337,0.519285,0.458311,0.694091,0.430784,0.597296,0.447751,0.479599,0.65207,0.41831,0.659587,0.553972,0.778326,0.456402,0.821463,0.549424,0.83143,0.441121,0.864751,0.531199,0.38975,0.522841,0.377668,0.495334,0.379196,144.60399059348242,147.3147521872745,150.83270730263257,160.74267879604665,131.39907438874957,155.95452424328127,140.62892125518084,162.85189234344915,161.89985744783039,0.0045479999999999965,0.015280999999999989,-0.07142900000000002,-0.083511,-0.06681100000000001,106.00823940892872,89.25576992688082,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0017.jpg,v_BodyWeightSquats_g08_c01,squats,train,17,0.543154,0.4846,0.472793,0.489165,0.610673,0.482245,0.561031,0.495583,0.691363,0.486843,0.64484,0.466266,0.480525,0.664757,0.41944,0.679938,0.563884,0.780373,0.459561,0.838284,0.547122,0.858276,0.441046,0.847667,0.545359,0.437034,0.535119,0.419999,0.510104,0.42267,132.06547846237098,102.65673915930569,174.73985831239654,156.55953357279492,125.03915087665878,150.15726750185706,141.84048334806062,157.0352516060588,160.83063857533648,0.016762000000000055,0.018515000000000004,-0.047566,-0.06460099999999996,-0.06649500000000003,111.16687155943265,101.46448167301068,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0018.jpg,v_BodyWeightSquats_g08_c01,squats,train,18,0.550588,0.521026,0.476834,0.521323,0.618109,0.532249,0.544199,0.525153,0.67773,0.499958,0.634768,0.498969,0.481858,0.674663,0.419453,0.693592,0.576417,0.779011,0.460258,0.839168,0.555561,0.85722,0.430254,0.834082,0.550343,0.464617,0.536586,0.453426,0.516266,0.459799,122.88584661303751,64.72105974656161,142.1225293257977,160.62085223102792,113.7159613486747,145.9193917846778,133.91326793316603,157.18126699619066,155.8984171898274,0.020855999999999986,0.030003999999999975,-0.05640899999999999,-0.0676,-0.06152399999999997,104.66435499622172,105.16834623796237,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0019.jpg,v_BodyWeightSquats_g08_c01,squats,train,19,0.548171,0.554642,0.485213,0.552266,0.615527,0.563334,0.569805,0.567311,0.682681,0.535063,0.658877,0.531142,0.473626,0.696824,0.413192,0.711526,0.579617,0.77518,0.465104,0.819374,0.540786,0.893311,0.432802,0.83387,0.556157,0.505186,0.54069,0.491082,0.52468,0.497339,108.27812458475942,88.4653029905599,149.81617760111752,147.81473760655606,98.80671343851324,129.9628465060799,133.46166204737773,146.56015356193305,152.33223250194123,0.03883100000000006,0.032302,-0.049455999999999944,-0.06355999999999995,-0.05492700000000006,110.31454487473441,104.24874222596912,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0020.jpg,v_BodyWeightSquats_g08_c01,squats,train,20,0.550684,0.569288,0.488121,0.576298,0.624109,0.582781,0.576673,0.583016,0.695152,0.55541,0.672595,0.551465,0.468983,0.708741,0.40998,0.730055,0.582453,0.764937,0.469077,0.815285,0.532102,0.842602,0.427307,0.844398,0.559329,0.523463,0.542186,0.512347,0.527223,0.518869,83.39116559841605,90.139093318345,148.51664738268485,157.45416025952215,85.98225147156109,118.32303779821564,124.3902097497368,144.4430048871706,149.63528228660155,0.050351000000000035,0.04177000000000003,-0.045825000000000005,-0.05694100000000002,-0.05742899999999995,109.95181414515918,112.60172766548884,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0021.jpg,v_BodyWeightSquats_g08_c01,squats,train,21,0.549729,0.573847,0.491109,0.593257,0.627813,0.581206,0.565418,0.612538,0.692264,0.57746,0.648887,0.586333,0.465947,0.719122,0.410763,0.74165,0.583905,0.761253,0.473997,0.806236,0.509343,0.85334,0.450734,0.850932,0.56371,0.53989,0.546461,0.526727,0.530742,0.534072,70.65841664794206,108.11027683654902,171.288958388649,148.0244400986165,79.68256948488383,107.17308993248709,132.11006121784092,131.47655389755204,150.0273273409603,0.07456200000000002,0.023262999999999978,-0.033957000000000015,-0.04712000000000005,-0.05918500000000004,114.58867475684153,103.887103641072,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0022.jpg,v_BodyWeightSquats_g08_c01,squats,train,22,0.547636,0.579107,0.492301,0.608916,0.631294,0.597691,0.554657,0.651451,0.695284,0.602222,0.635431,0.619672,0.465323,0.717233,0.41611,0.742675,0.57925,0.743968,0.47767,0.795466,0.529318,0.842088,0.46227,0.826716,0.559929,0.557044,0.547992,0.544988,0.52793,0.551009,76.23556890758805,104.38072870777881,171.52507998399713,124.22458835351286,72.41467090869018,100.94840476888584,122.07051678665363,121.55548786974327,149.2080884013913,0.04993200000000009,0.01539999999999997,-0.022063000000000055,-0.03411900000000001,-0.05790700000000004,108.2673814519868,85.36731385304897,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0023.jpg,v_BodyWeightSquats_g08_c01,squats,train,23,0.548615,0.573901,0.490058,0.606065,0.625466,0.593389,0.546689,0.65048,0.691656,0.60717,0.62914,0.623743,0.46598,0.71668,0.413373,0.741568,0.579012,0.744778,0.475772,0.797148,0.539852,0.873291,0.451181,0.833542,0.558332,0.552069,0.547136,0.53927,0.525792,0.545169,87.01305608566427,97.64561972162768,177.52946942805872,123.9265729410165,73.89928403624913,102.18530990100655,124.68654620202145,128.14699026051036,149.93933032640726,0.03915999999999997,0.024590999999999974,-0.021831999999999963,-0.03463099999999997,-0.06089599999999995,105.83137745526805,81.40010728589846,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0024.jpg,v_BodyWeightSquats_g08_c01,squats,train,24,0.550962,0.562512,0.493555,0.592391,0.634112,0.586603,0.570036,0.621065,0.69371,0.601021,0.638569,0.615689,0.465509,0.708164,0.416554,0.724655,0.580481,0.736589,0.468986,0.779653,0.543238,0.865807,0.455351,0.8191,0.558376,0.544634,0.55013,0.529638,0.525831,0.534185,87.80904346005258,117.30027856754923,177.43947992695624,154.96260058897687,73.48715571129522,106.1612926462281,123.3536259700152,127.4606746411351,149.60009459116426,0.037243000000000026,0.013635000000000008,-0.01787800000000006,-0.03287399999999996,-0.05820599999999998,104.24198088436296,99.65509511024284,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0025.jpg,v_BodyWeightSquats_g08_c01,squats,train,25,0.549046,0.562393,0.491792,0.581806,0.634911,0.582509,0.55633,0.628649,0.696285,0.592062,0.638554,0.607839,0.463661,0.697692,0.41055,0.714249,0.580978,0.732524,0.472207,0.765644,0.544796,0.863355,0.448112,0.839313,0.559675,0.532945,0.548047,0.51934,0.528431,0.522953,91.07735263368663,111.7018785740083,175.660679128918,129.8243128282678,74.28106657687582,98.28791991302194,121.65089720497004,131.75733034039672,147.7445858415458,0.03618200000000005,0.024094999999999978,-0.02944800000000003,-0.04305300000000001,-0.058853000000000044,109.07017848266072,85.55250423912828,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0026.jpg,v_BodyWeightSquats_g08_c01,squats,train,26,0.555956,0.555781,0.49264,0.570559,0.636679,0.586655,0.550292,0.622795,0.702502,0.583714,0.633652,0.606333,0.470492,0.68456,0.411472,0.696971,0.581948,0.725734,0.471262,0.761656,0.546629,0.842624,0.435965,0.804482,0.559982,0.523276,0.548293,0.511111,0.533013,0.516849,93.46270146282404,97.75679338328032,156.5111947302944,126.65048553962977,76.70502723629421,104.5478418551183,120.71040099316133,134.46181372057188,146.4297599406254,0.03531899999999999,0.03529700000000002,-0.032505000000000006,-0.04466999999999999,-0.053710000000000035,102.63989944622915,80.52578854184281,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0027.jpg,v_BodyWeightSquats_g08_c01,squats,train,27,0.556729,0.542287,0.494081,0.558692,0.633417,0.572672,0.547421,0.612398,0.707376,0.573399,0.633813,0.596877,0.470444,0.674156,0.410716,0.685733,0.579523,0.714232,0.468237,0.727395,0.543721,0.85399,0.451595,0.798085,0.560856,0.509612,0.547749,0.495281,0.532809,0.503713,95.8049506553322,112.66799015527567,158.94868719988872,124.61905831524508,76.97584208636667,92.64240614175705,124.6328836461644,126.73307882685103,146.80227347495233,0.035802,0.01664199999999999,-0.03267500000000001,-0.04700599999999994,-0.054979,101.58340689431952,78.07721667902044,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0028.jpg,v_BodyWeightSquats_g08_c01,squats,train,28,0.557062,0.542915,0.495263,0.556753,0.634439,0.576855,0.54665,0.613095,0.708124,0.571759,0.635048,0.594253,0.467188,0.669225,0.409853,0.682203,0.57913,0.709564,0.469818,0.72663,0.545453,0.849418,0.447763,0.79126,0.562627,0.509167,0.549379,0.496702,0.534931,0.503864,96.27781434853526,107.691834839061,152.35981414157078,120.33397863576126,74.38376646087484,92.28591589943365,121.08957509315267,126.58351690749716,144.56676145392817,0.03367700000000007,0.02205499999999999,-0.033748,-0.04621300000000006,-0.052889000000000075,101.74940108119819,76.61471580188228,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0029.jpg,v_BodyWeightSquats_g08_c01,squats,train,29,0.56078,0.525534,0.497073,0.539199,0.636511,0.554296,0.568279,0.579881,0.706925,0.556034,0.63816,0.585621,0.471652,0.657551,0.414687,0.665752,0.58158,0.696164,0.473551,0.704285,0.549969,0.836592,0.458974,0.764705,0.563981,0.496086,0.552796,0.481972,0.537012,0.487093,96.66809555775573,109.6450995940957,160.61727777503944,154.95495131622286,75.32992298625479,90.1450578430156,122.34994332958065,122.82466619817471,145.97566999227755,0.031610999999999945,0.014577000000000007,-0.02944799999999992,-0.043561999999999934,-0.052105999999999986,103.22790825262803,93.3235753514651,good
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0030.jpg,v_BodyWeightSquats_g08_c01,squats,train,30,0.569025,0.506207,0.500225,0.517878,0.644887,0.535369,0.57396,0.557529,0.719951,0.535056,0.649579,0.564494,0.479626,0.636766,0.419138,0.643298,0.585211,0.685858,0.469989,0.697724,0.555887,0.826795,0.449615,0.821946,0.569187,0.476348,0.559477,0.462165,0.541071,0.465636,103.18264643833385,127.6305436248756,158.73366378489106,156.9931083850784,80.53517883665926,104.06126672931148,123.73277132692998,137.43500671798196,145.59893519276352,0.029324000000000017,0.020374000000000003,-0.02985899999999997,-0.04404199999999997,-0.052241999999999955,103.3738155504111,94.61447740027182,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0031.jpg,v_BodyWeightSquats_g08_c01,squats,train,31,0.570535,0.47931,0.49974,0.495938,0.647725,0.502558,0.565516,0.541003,0.722209,0.509715,0.646066,0.54376,0.481537,0.61478,0.422745,0.622846,0.586641,0.673912,0.478207,0.696056,0.561131,0.81835,0.45064,0.823487,0.571251,0.444463,0.560986,0.427785,0.542056,0.432133,109.34626146998544,130.64669941620804,168.72690230257209,147.54402097811723,86.05910713384297,111.60819616103812,125.3417432699934,140.83975434767498,146.69674278309364,0.02550999999999992,0.027567000000000008,-0.03484700000000002,-0.05152499999999999,-0.063805,106.54199699301195,86.82901645627435,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0032.jpg,v_BodyWeightSquats_g08_c01,squats,train,32,0.572254,0.419264,0.505264,0.447394,0.651525,0.450634,0.57441,0.506646,0.741596,0.475706,0.655606,0.525228,0.489193,0.561068,0.433003,0.573619,0.588525,0.65631,0.478901,0.681942,0.562921,0.802403,0.447558,0.83569,0.573181,0.378975,0.561437,0.362316,0.542549,0.368818,123.85518467528252,145.51448341530195,173.9640530233784,152.29657237856048,103.43636739565983,127.24673253500495,132.6526105635461,147.03095175249337,149.64050992886575,0.02560399999999996,0.03134300000000001,-0.04028900000000002,-0.056948,-0.07857600000000003,98.7691780656971,79.19653307213285,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0033.jpg,v_BodyWeightSquats_g08_c01,squats,train,33,0.57167,0.378665,0.507136,0.416305,0.65477,0.416035,0.565522,0.501071,0.751316,0.445401,0.642073,0.51856,0.492674,0.532841,0.436678,0.546087,0.583058,0.646914,0.482105,0.673832,0.565846,0.79747,0.452994,0.82328,0.576558,0.335044,0.56311,0.318235,0.545391,0.327445,135.08706062340485,149.40159090415406,172.7040759882029,137.42766398424592,114.47949336423805,131.9269239144919,137.41395813698142,148.1340336276456,152.8704470699374,0.017212000000000005,0.029110999999999998,-0.043620999999999965,-0.060429999999999984,-0.08886,92.91607712816337,63.05602783217484,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0034.jpg,v_BodyWeightSquats_g08_c01,squats,train,34,0.578584,0.330764,0.507465,0.356038,0.663054,0.375334,0.546598,0.46315,0.756839,0.422988,0.59732,0.520628,0.499879,0.508811,0.444421,0.512768,0.581273,0.642099,0.482762,0.662447,0.566562,0.800582,0.45508,0.827888,0.567936,0.276295,0.560385,0.265243,0.536764,0.270813,143.28589888795744,156.13340924633877,179.11426745367078,158.64234005645136,124.74149116451689,143.7200528667545,143.27874446576055,156.15041747523668,156.15229028417346,0.01471100000000003,0.02768200000000004,-0.05446899999999999,-0.065521,-0.085225,86.02959126945174,41.98189002264905,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0035.jpg,v_BodyWeightSquats_g08_c01,squats,train,35,0.589367,0.317671,0.49876,0.315977,0.670208,0.36674,0.508524,0.411078,0.748872,0.422729,0.531455,0.510093,0.512046,0.503853,0.453145,0.498339,0.575731,0.643204,0.481063,0.665235,0.562597,0.804519,0.451878,0.834931,0.564934,0.244904,0.558722,0.23412,0.531895,0.242058,150.78435579235887,160.7450625417856,175.8148126699307,172.82221644753648,132.8860293843204,156.46008136967555,147.90308994894016,166.17214700946244,157.446920688922,0.013133999999999979,0.029185000000000016,-0.07276699999999997,-0.08355099999999999,-0.07391900000000001,81.29603486252302,19.905582177869793,bad
outputs/frames/train/squats/v_BodyWeightSquats_g08_c01/frame_0036.jpg,v_BodyWeightSquats_g08_c01,squats,train,36,0.588365,0.296589,0.490697,0.291637,0.659509,0.362129,0.49059,0.409231,0.727168,0.434127,0.49412,0.523934,0.517324,0.49804,0.459867,0.491485,0.57118,0.656613,0.477104,0.665192,0.559472,0.820137,0.447315,0.842779,0.557594,0.221918,0.558078,0.207901,0.525184,0.212787,157.1456921285476,164.81068439992248,175.87182693734687,178.18379769326683,141.81597679068494,165.56328074271966,153.11988118668378,173.27655299045583,160.57490150960342,0.011708000000000052,0.029788999999999954,-0.07467099999999999,-0.08868799999999999,-0.07884999999999998,66.77282790873493,8.717752694735868,bad
